0.334	95.4256498926
0.335	95.263103437
0.336	95.1011598611
0.337	94.9398255582
0.338	94.7791068973
0.339	94.6190102234
0.34	94.4595418569
0.341	94.3007080932
0.342	94.1425152028
0.343	93.9849694309
0.344	93.8280769972
0.345	93.6718440954
0.346	93.5162768934
0.347	93.3613815327
0.348	93.2071641282
0.349	93.0536307683
0.35	92.900787514
0.351	92.7486403995
0.352	92.5971954312
0.353	92.4464585878
0.354	92.2964358203
0.355	92.1471330512
0.356	91.9985561747
0.357	91.8507110564
0.358	91.703603533
0.359	91.5572394119
0.36	91.4116244715
0.361	91.2667644603
0.362	91.1226650971
0.363	90.9793320707
0.364	90.8367710396
0.365	90.694987632
0.366	90.5539874451
0.367	90.4137760454
0.368	90.2743589682
0.369	90.1357417175
0.37	89.9979297655
0.371	89.8609285529
0.372	89.7247434882
0.373	89.5893799478
0.374	89.4548432756
0.375	89.3211387828
0.376	89.1882717479
0.377	89.0562474162
0.378	88.9250709998
0.379	88.7947476774
0.38	88.6652825938
0.381	88.5366808601
0.382	88.4089475532
0.383	88.282087716
0.384	88.1561063564
0.385	88.0310084482
0.386	87.9067989298
0.387	87.783482705
0.388	87.661064642
0.389	87.5395495735
0.39	87.418942297
0.391	87.2992475736
0.392	87.1804701288
0.393	87.0626146516
0.394	86.9456857948
0.395	86.8296881746
0.396	86.7146263702
0.397	86.6005049242
0.398	86.4873283418
0.399	86.3751010911
0.4	86.2638276026
0.401	86.1535122692
0.402	86.0441594458
0.403	85.9357734497
0.404	85.8283585597
0.405	85.7219190162
0.406	85.6164590214
0.407	85.5119827387
0.408	85.4084942925
0.409	85.3059977684
0.41	85.2044972129
0.411	85.1039966328
0.412	85.004499996
0.413	84.9060112302
0.414	84.8085342236
0.415	84.7120728245
0.416	84.6166308411
0.417	84.522212041
0.418	84.428820152
0.419	84.3364588608
0.42	84.2451318138
0.421	84.1548426164
0.422	84.0655948331
0.423	83.9773919871
0.424	83.8902375607
0.425	83.8041349944
0.426	83.7190876875
0.427	83.6350989974
0.428	83.55217224
0.429	83.4703106889
0.43	83.3895175761
0.431	83.3097960909
0.432	83.2311493807
0.433	83.1535805503
0.434	83.0770926621
0.435	83.0016887355
0.436	82.9273717474
0.437	82.8541446318
0.438	82.7820102794
0.439	82.7109715381
0.44	82.6410312123
0.441	82.5721920631
0.442	82.5044568082
0.443	82.4378281217
0.444	82.3723086338
0.445	82.3079009313
0.446	82.2446075568
0.447	82.1824310091
0.448	82.1213737427
0.449	82.061438168
0.45	82.0026266513
0.451	81.9449415144
0.452	81.8883850344
0.453	81.8329594442
0.454	81.7786669318
0.455	81.7255096407
0.456	81.6734896694
0.457	81.6226090716
0.458	81.5728698558
0.459	81.5242739858
0.46	81.47682338
0.461	81.4305199118
0.462	81.3853654089
0.463	81.3413616542
0.464	81.2985103847
0.465	81.2568132922
0.466	81.2162720228
0.467	81.1768881769
0.468	81.1386633095
0.469	81.1015989295
0.47	81.0656965002
0.471	81.0309574389
0.472	80.9973831171
0.473	80.9649748603
0.474	80.9337339478
0.475	80.903661613
0.476	80.874759043
0.477	80.847027379
0.478	80.8204677157
0.479	80.7950811017
0.48	80.7708685391
0.481	80.7478309838
0.482	80.7259693453
0.483	80.7052844867
0.484	80.6857772246
0.485	80.667448329
0.486	80.6502985236
0.487	80.6343284854
0.488	80.619538845
0.489	80.605930186
0.49	80.5935030459
0.491	80.5822579152
0.492	80.5721952378
0.493	80.563315411
0.494	80.5556187853
0.495	80.5491056647
0.496	80.5437763061
0.497	80.5396309202
0.498	80.5366696703
0.499	80.5348926736
0.5	80.5343000001
0.501	80.5348916732
0.502	80.5366676696
0.503	80.5396279192
0.504	80.5437723051
0.505	80.5491006636
0.506	80.5556127845
0.507	80.5633084106
0.508	80.5721872381
0.509	80.5822489165
0.51	80.5934930487
0.511	80.6059191906
0.512	80.6195268518
0.513	80.634315495
0.514	80.6502845364
0.515	80.6674333455
0.516	80.6857612454
0.517	80.7052675126
0.518	80.7259513768
0.519	80.7478120217
0.52	80.7708485841
0.521	80.7950601546
0.522	80.8204457774
0.523	80.8470044503
0.524	80.8747351248
0.525	80.9036367062
0.526	80.9337080535
0.527	80.9649479794
0.528	80.9973552508
0.529	81.0309285882
0.53	81.0656666662
0.531	81.1015681135
0.532	81.1386315126
0.533	81.1768554005
0.534	81.216238268
0.535	81.2567785605
0.536	81.2984746774
0.537	81.3413249727
0.538	81.3853277547
0.539	81.4304812863
0.54	81.4767837848
0.541	81.5242334224
0.542	81.5728283259
0.543	81.6225665767
0.544	81.6734462113
0.545	81.7254652211
0.546	81.7786215524
0.547	81.8329131068
0.548	81.8883377408
0.549	81.9448932665
0.55	82.0025774511
0.551	82.0613880174
0.552	82.1213226435
0.553	82.1823789635
0.554	82.2445545669
0.555	82.3078469991
0.556	82.3722537614
0.557	82.4377723113
0.558	82.504400062
0.559	82.5721343834
0.56	82.6409726013
0.561	82.7109119981
0.562	82.7819498128
0.563	82.8540832409
0.564	82.9273094348
0.565	83.0016255035
0.566	83.0770285132
0.567	83.1535154872
0.568	83.2310834058
0.569	83.3097292068
0.57	83.3894497855
0.571	83.4702419946
0.572	83.5521026445
0.573	83.6350285035
0.574	83.719016298
0.575	83.8040627122
0.576	83.8901643885
0.577	83.977317928
0.578	84.0655198898
0.579	84.1547667921
0.58	84.2450551113
0.581	84.3363812832
0.582	84.4287417023
0.583	84.5221327224
0.584	84.6165506566
0.585	84.7119917774
0.586	84.808452317
0.587	84.9059284673
0.588	85.0044163801
0.589	85.1039121674
0.59	85.2044119011
0.591	85.3059116137
0.592	85.4084072982
0.593	85.5118949082
0.594	85.6163703583
0.595	85.721829524
0.596	85.8282682418
0.597	85.9356823098
0.598	86.0440674874
0.599	86.1534194959
0.6	86.2637340182
0.601	86.3750066992
0.602	86.4872331462
0.603	86.6004089286
0.604	86.7145295784
0.605	86.8295905904
0.606	86.9455874221
0.607	87.0625154943
0.608	87.1803701907
0.609	87.2991468588
0.61	87.4188408093
0.611	87.5394473171
0.612	87.6609616208
0.613	87.7833789231
0.614	87.9066943914
0.615	88.0309031572
0.616	88.1560003172
0.617	88.2819809326
0.618	88.4088400299
0.619	88.5365726011
0.62	88.6651736034
0.621	88.7946379599
0.622	88.9249605596
0.623	89.0561362576
0.624	89.1881598753
0.625	89.3210262006
0.626	89.4547299882
0.627	89.5892659598
0.628	89.724628804
0.629	89.860813177
0.63	89.9978137026
0.631	90.135624972
0.632	90.2742415449
0.633	90.4136579488
0.634	90.5538686799
0.635	90.6948682028
0.636	90.8366509513
0.637	90.9792113279
0.638	91.1225437046
0.639	91.2666424229
0.64	91.411501794
0.641	91.5571160992
0.642	91.7034795899
0.643	91.8505864878
0.644	91.9984309855
0.645	92.1470072464
0.646	92.2963094049
0.647	92.4463315668
0.648	92.5970678095
0.649	92.7485121822
0.65	92.9006587062
0.651	93.0535013749
0.652	93.2070341545
0.653	93.3612509838
0.654	93.5161457744
0.655	93.6717124115
0.656	93.8279447536
0.657	93.9848366329
0.658	94.1423818555
0.659	94.3005742019
0.66	94.4594074269
0.661	94.6188752601
0.662	94.7789714059
0.663	94.9396895441
0.664	95.1010233298
0.665	95.2629663937
0.666	95.4255123428
0.667	95.5886547599
0.668	95.7523872045
0.669	95.9167032127
0.67	96.0815962976
0.671	96.2470599496
0.672	96.4130876364
0.673	96.5796728035
0.674	96.7468088745
0.675	96.9144892511
0.676	97.0827073136
0.677	97.251456421
0.678	97.4207299115
0.679	97.5905211024
0.68	97.7608232907
0.681	97.9316297531
0.682	98.1029337465
0.683	98.2747285082
0.684	98.4470072559
0.685	98.6197631884
0.686	98.7929894856
0.687	98.9666793089
0.688	99.1408258013
0.689	99.3154220878
0.69	99.4904612756
0.691	99.6659364545
0.692	99.8418406971
0.693	100.0181670589
0.694	100.194908579
0.695	100.3720582798
0.696	100.5496091679
0.697	100.7275542338
0.698	100.9058864526
0.699	101.084598784
0.7	101.2636841728
0.701	101.4431355491
0.702	101.6229458283
0.703	101.8031079119
0.704	101.9836146875
0.705	102.1644590289
0.706	102.3456337968
0.707	102.5271318386
0.708	102.7089459892
0.709	102.8910690708
0.71	103.0734938936
0.711	103.2562132558
0.712	103.4392199438
0.713	103.6225067331
0.714	103.8060663876
0.715	103.9898916608
0.716	104.1739752956
0.717	104.3583100247
0.718	104.5428885709
0.719	104.7277036473
0.72	104.9127479579
0.721	105.0980141973
0.722	105.2834950517
0.723	105.4691831984
0.724	105.655071307
0.725	105.8411520388
0.726	106.0274180478
0.727	106.2138619804
0.728	106.4004764763
0.729	106.5872541682
0.73	106.7741876824
0.731	106.9612696391
0.732	107.1484926527
0.733	107.335849332
0.734	107.5233322804
0.735	107.7109340965
0.736	107.898647374
0.737	108.0864647025
0.738	108.2743786671
0.739	108.4623818493
0.74	108.6504668272
0.741	108.8386261755
0.742	109.026852466
0.743	109.2151382678
0.744	109.4034761478
0.745	109.5918586707
0.746	109.7802783995
0.747	109.9687278958
0.748	110.1571997198
0.749	110.3456864311
0.75	110.5341805885
0.751	110.7226747506
0.752	110.911161476
0.753	111.0996333236
0.754	111.2880828528
0.755	111.476502624
0.756	111.6648851988
0.757	111.85322314
0.758	112.0415090125
0.759	112.2297353831
0.76	112.4178948209
0.761	112.6059798978
0.762	112.7939831884
0.763	112.9818972707
0.764	113.1697147263
0.765	113.3574281403
0.766	113.5450301023
0.767	113.732513206
0.768	113.91987005
0.769	114.1070932376
0.77	114.2941753778
0.771	114.4811090847
0.772	114.6678869787
0.773	114.8545016859
0.774	115.0409458394
0.775	115.2272120784
0.776	115.4132930496
0.777	115.5991814069
0.778	115.7848698117
0.779	115.9703509333
0.78	116.1556174492
0.781	116.3406620456
0.782	116.5254774171
0.783	116.7100562676
0.784	116.8943913102
0.785	117.0784752678
0.786	117.2623008729
0.787	117.4458608686
0.788	117.6291480081
0.789	117.8121550556
0.79	117.9948747863
0.791	118.1772999869
0.792	118.3594234554
0.793	118.5412380019
0.794	118.7227364488
0.795	118.9039116307
0.796	119.0847563953
0.797	119.2652636031
0.798	119.445426128
0.799	119.6252368575
0.8	119.8046886929
0.801	119.9837745499
0.802	120.1624873584
0.803	120.3408200633
0.804	120.5187656242
0.805	120.6963170161
0.806	120.8734672297
0.807	121.0502092713
0.808	121.2265361636
0.809	121.4024409454
0.81	121.5779166723
0.811	121.7529564169
0.812	121.9275532689
0.813	122.1017003355
0.814	122.2753907417
0.815	122.4486176306
0.816	122.6213741634
0.817	122.79365352
0.818	122.9654488991
0.819	123.1367535186
0.82	123.3075606157
0.821	123.4778634471
0.822	123.6476552897
0.823	123.8169294403
0.824	123.9856792164
0.825	124.1538979559
0.826	124.321579018
0.827	124.4887157828
0.828	124.6553016521
0.829	124.8213300493
0.83	124.9867944201
0.831	125.151688232
0.832	125.3160049755
0.833	125.4797381636
0.834	125.6428813323
0.835	125.8054280411
0.836	125.967371873
0.837	126.1287064347
0.838	126.2894253569
0.839	126.4495222948
0.84	126.608990928
0.841	126.767824961
0.842	126.9260181234
0.843	127.0835641699
0.844	127.2404568808
0.845	127.3966900625
0.846	127.5522575469
0.847	127.7071531927
0.848	127.8613708847
0.849	128.0149045349
0.85	128.1677480818
0.851	128.3198954916
0.852	128.4713407578
0.853	128.6220779014
0.854	128.7721009718
0.855	128.9214040463
0.856	129.0699812305
0.857	129.2178266591
0.858	129.3649344953
0.859	129.5112989315
0.86	129.6569141896
0.861	129.8017745208
0.862	129.9458742065
0.863	130.0892075577
0.864	130.231768916
0.865	130.3735526532
0.866	130.5145531721
0.867	130.654764906
0.868	130.7941823199
0.869	130.9327999096
0.87	131.0706122028
0.871	131.207613759
0.872	131.3437991695
0.873	131.479163058
0.874	131.6137000805
0.875	131.7474049259
0.876	131.8802723156
0.877	132.0122970043
0.878	132.1434737798
0.879	132.2737974637
0.88	132.4032629108
0.881	132.5318650102
0.882	132.6595986849
0.883	132.7864588921
0.884	132.9124406237
0.885	133.0375389061
0.886	133.1617488007
0.887	133.2850654038
0.888	133.4074838472
0.889	133.528999298
0.89	133.649606959
0.891	133.7693020687
0.892	133.8880799019
0.893	134.0059357695
0.894	134.1228650186
0.895	134.2388630331
0.896	134.3539252337
0.897	134.4680470778
0.898	134.5812240601
0.899	134.6934517127
0.9	134.804725605
0.901	134.915041344
0.902	135.0243945747
0.903	135.1327809801
0.904	135.2401962811
0.905	135.3466362374
0.906	135.4520966468
0.907	135.5565733458
0.908	135.6600622101
0.909	135.7625591539
0.91	135.864060131
0.911	135.9645611341
0.912	136.0640581959
0.913	136.1625473881
0.914	136.2600248228
0.915	136.3564866516
0.916	136.4519290664
0.917	136.5463482993
0.918	136.6397406229
0.919	136.7321023501
0.92	136.8234298346
0.921	136.9137194711
0.922	137.002967695
0.923	137.091170983
0.924	137.178325853
0.925	137.2644288642
0.926	137.3494766175
0.927	137.4334657554
0.928	137.516392962
0.929	137.5982549636
0.93	137.6790485284
0.931	137.7587704668
0.932	137.8374176315
0.933	137.9149869178
0.934	137.9914752632
0.935	138.0668796482
0.936	138.1411970959
0.937	138.2144246725
0.938	138.2865594869
0.939	138.3575986916
0.94	138.4275394819
0.941	138.4963790967
0.942	138.5641148184
0.943	138.6307439728
0.944	138.6962639297
0.945	138.7606721023
0.946	138.8239659479
0.947	138.8861429678
0.948	138.9472007075
0.949	139.0071367563
0.95	139.0659487482
0.951	139.1236343614
0.952	139.1801913185
0.953	139.2356173868
0.954	139.2899103782
0.955	139.3430681491
0.956	139.3950886012
0.957	139.4459696807
0.958	139.4957093789
0.959	139.5443057322
0.96	139.591756822
0.961	139.6380607752
0.962	139.6832157636
0.963	139.7272200048
0.964	139.7700717613
0.965	139.8117693416
0.966	139.8523110995
0.967	139.8916954345
0.968	139.9299207917
0.969	139.9669856622
0.97	140.0028885825
0.971	140.0376281354
0.972	140.0712029494
0.973	140.103611699
0.974	140.1348531048
0.975	140.1649259334
0.976	140.1938289976
0.977	140.2215611563
0.978	140.2481213148
0.979	140.2735084245
0.98	140.2977214832
0.981	140.3207595349
0.982	140.3426216702
0.983	140.3633070259
0.984	140.3828147856
0.985	140.4011441789
0.986	140.4182944824
0.987	140.434265019
0.988	140.4490551581
0.989	140.462664316
0.99	140.4750919552
0.991	140.4863375852
0.992	140.4964007621
0.993	140.5052810885
0.994	140.5129782139
0.995	140.5194918345
0.996	140.524821693
0.997	140.528967579
0.998	140.531929329
0.999	140.5337068259
